Yr,Rnd,Pick,Draft Position,DP Normalizado,Tm,Tm #,Tm # Normalizado,Player,Pos,Pos #,Pos # Normalizado,Age,Age Normalizado,CarAV,AvgAV,AvgAV Categorizado,College/Univ,College #,College # Normalizado,Conference,Conference #,Conference # Norm,NFL.com Grade,SPORQ,SPORQ Normalizado
2017,1,23,3,"0,2222222222",NYG,20,"0,6060606061",Evan Engram\EngrEv00,TE,11,"0,7857142857",23,"0,5000000000",5,"2,5000000000",1,Mississippi,50,"0,3184713376",SEC,1,"0,0769230769","0,5580110497","202,1856384000","0,7432115225"
2017,1,24,3,"0,2222222222",OAK,30,"0,9090909091",Gareon Conley\ConlGa00,CB,6,"0,4285714286",22,"0,3333333333",0,"0,0000000000",0,Ohio St.,27,"0,1719745223",Big10,6,"0,4615384615","0,5524861878","193,8177406000","0,6519742138"
2017,1,26,3,"0,2222222222",ATL,29,"0,8787878788",Takkarist McKinley\McKiTa00,DE,1,"0,0714285714",21,"0,1666666667",2,"1,0000000000",1,UCLA,81,"0,5159235669",PAC12,0,"0,0000000000","0,6077348066","189,9857807000","0,6101933847"
2017,1,27,3,"0,2222222222",BUF,4,"0,1212121212",TreDavious White\WhitTr01,CB,6,"0,4285714286",22,"0,3333333333",5,"2,5000000000",1,LSU,2,"0,0127388535",SEC,1,"0,0769230769","0,5497237569","175,3682141000","0,4508143546"
2017,1,28,3,"0,2222222222",DAL,2,"0,0606060606",Taco Charlton\CharTa00,DE,1,"0,0714285714",22,"0,3333333333",2,"1,0000000000",1,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,6546961326","194,8534791000","0,6632671330"
2017,1,29,3,"0,2222222222",CLE,22,"0,6666666667",David Njoku\NjokDa00,TE,11,"0,7857142857",21,"0,1666666667",2,"1,0000000000",1,Miami (FL),37,"0,2356687898",ACC,2,"0,1538461538","0,6464088398","209,3230565000","0,8210325994"
2017,1,30,3,"0,2222222222",PIT,15,"0,4545454545",T.J. Watt\WattT.00,OLB,5,"0,3571428571",22,"0,3333333333",7,"3,5000000000",2,Wisconsin,14,"0,0891719745",Big10,6,"0,4615384615","0,5165745856","211,0964746000","0,8403686260"
2017,2,33,4,"0,3333333333",GNB,18,"0,5454545455",Kevin King\KingKe01,CB,6,"0,4285714286",22,"0,3333333333",2,"1,0000000000",1,Washington,62,"0,3949044586",PAC12,0,"0,0000000000","0,4972375691","193,1108323000","0,6442666136"
2017,2,34,4,"0,3333333333",JAX,23,"0,6969696970",Cam Robinson\RobiCa00,T,10,"0,7142857143",21,"0,1666666667",8,"4,0000000000",2,Alabama,80,"0,5095541401",SEC,1,"0,0769230769","0,5745856354","177,4466626000","0,4734762049"
2017,2,35,4,"0,3333333333",SEA,8,"0,2424242424",Malik McDowell\McDoMa00,DT,4,"0,2857142857",21,"0,1666666667",0,"0,0000000000",0,Michigan St.,26,"0,1656050955",Big10,6,"0,4615384615","0,6104972376","187,0160430000","0,5778135826"
2017,2,36,4,"0,3333333333",ARI,28,"0,8484848485",Budda Baker\BakeBu00,S,8,"0,5714285714",21,"0,1666666667",9,"4,5000000000",2,Washington,62,"0,3949044586",PAC12,0,"0,0000000000","0,5248618785","179,7269669000","0,4983389401"
2017,2,38,4,"0,3333333333",LAC,33,"1,0000000000",Forrest Lamp\LampFo00,G,9,"0,6428571429",23,"0,5000000000",0,"0,0000000000",0,Western Kentucky,135,"0,8598726115",Div1,9,"0,6923076923","0,6049723757","190,3801559000","0,6144933574"
2017,2,40,4,"0,3333333333",CAR,3,"0,0909090909",Curtis Samuel\SamuCu00,WR,2,"0,1428571429",21,"0,1666666667",2,"1,0000000000",1,Ohio St.,27,"0,1719745223",Big10,6,"0,4615384615","0,4972375691","185,0542853000","0,5564240416"
2017,2,41,4,"0,3333333333",MIN,1,"0,0303030303",Dalvin Cook\CookDa01,RB,3,"0,2142857143",22,"0,3333333333",4,"2,0000000000",1,Florida St.,48,"0,3057324841",ACC,2,"0,1538461538","0,6270718232","172,9622117000","0,4245811011"
2017,2,42,4,"0,3333333333",NOR,31,"0,9393939394",Marcus Williams\WillMa06,S,8,"0,5714285714",20,"0,0000000000",6,"3,0000000000",2,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,5000000000","202,1505418000","0,7428288554"
2017,2,43,4,"0,3333333333",PHI,6,"0,1818181818",Sidney Jones\JoneSi00,CB,6,"0,4285714286",21,"0,1666666667",0,"0,0000000000",0,Washington,62,"0,3949044586",PAC12,0,"0,0000000000","0,5055248619","179,2846626000","0,4935163843"
2017,2,44,4,"0,3333333333",LAR,32,"0,9696969697",Gerald Everett\EverGe00,TE,11,"0,7857142857",23,"0,5000000000",3,"1,5000000000",1,South Alabama,149,"0,9490445860",SB,8,"0,6153846154","0,5248618785","202,2109530000","0,7434875340"
2017,2,46,4,"0,3333333333",IND,0,"0,0000000000",Quincy Wilson\WilsQu01,CB,6,"0,4285714286",21,"0,1666666667",2,"1,0000000000",1,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,4917127072","184,9903423000","0,5557268549"
2017,2,47,4,"0,3333333333",BAL,24,"0,7272727273",Tyus Bowser\BowsTy00,OLB,5,"0,3571428571",22,"0,3333333333",2,"1,0000000000",1,Houston,150,"0,9554140127",AA,3,"0,2307692308","0,5110497238","205,5441914000","0,7798306763"
2017,2,52,5,"0,4444444444",CLE,22,"0,6666666667",DeShone Kizer\KizeDe00,QB,0,"0,0000000000",21,"0,1666666667",5,"2,5000000000",1,Notre Dame,15,"0,0955414013",IND,7,"0,5384615385","0,4889502762","165,5995071000","0,3443036685"
2017,2,54,5,"0,4444444444",MIA,27,"0,8181818182",Raekwon McMillan\McMiRa02,LB,5,"0,3571428571",21,"0,1666666667",0,"0,0000000000",0,Ohio St.,27,"0,1719745223",Big10,6,"0,4615384615","0,4254143646","191,3066748000","0,6245954276"
2017,2,55,5,"0,4444444444",NYG,20,"0,6060606061",Dalvin Tomlinson\TomlDa00,DT,4,"0,2857142857",23,"0,5000000000",7,"3,5000000000",2,Alabama,80,"0,5095541401",SEC,1,"0,0769230769","0,4502762431","183,2549525000","0,5368054604"
2017,2,57,5,"0,4444444444",HOU,16,"0,4848484848",Zach Cunningham\CunnZa00,LB,5,"0,3571428571",22,"0,3333333333",5,"2,5000000000",1,Vanderbilt,32,"0,2038216561",SEC,1,"0,0769230769","0,5331491713","194,2774997000","0,6569870837"
2017,2,58,5,"0,4444444444",SEA,8,"0,2424242424",Ethan Pocic\PociEt00,C,12,"0,8571428571",22,"0,3333333333",5,"2,5000000000",1,LSU,2,"0,0127388535",SEC,1,"0,0769230769","0,4779005525","176,2257924000","0,4601647479"
2017,2,60,5,"0,4444444444",DAL,2,"0,0606060606",Chidobe Awuzie\AwuzCh00,CB,6,"0,4285714286",22,"0,3333333333",3,"1,5000000000",1,Colorado,63,"0,4012738854",PAC12,0,"0,0000000000","0,5000000000","196,8000011000","0,6844905553"
2017,2,63,5,"0,4444444444",BUF,4,"0,1212121212",Dion Dawkins\DawkDi00,G,9,"0,6428571429",23,"0,5000000000",5,"2,5000000000",1,Temple,43,"0,2738853503",AA,3,"0,2307692308","0,4944751381","181,0264648000","0,5125076947"
2017,2,64,5,"0,4444444444",CAR,3,"0,0909090909",Taylor Moton\MotoTa00,G,9,"0,6428571429",23,"0,5000000000",1,"0,5000000000",0,West. Michigan,77,"0,4904458599",MAC,12,"0,9230769231","0,4613259669","190,1354944000","0,6118257511"
2017,3,66,6,"0,5555555556",SFO,25,"0,7575757576",Ahkello Witherspoon\WithAh00,CB,6,"0,4285714286",22,"0,3333333333",3,"1,5000000000",1,Colorado,63,"0,4012738854",PAC12,0,"0,0000000000","0,4696132597","198,5976302000","0,7040905605"
2017,3,68,6,"0,5555555556",JAX,23,"0,6969696970",Dawuane Smoot\SmooDa00,DE,1,"0,0714285714",22,"0,3333333333",2,"1,0000000000",1,Illinois,13,"0,0828025478",Big10,6,"0,4615384615","0,4088397790","188,6453722000","0,5955785714"
2017,3,70,6,"0,5555555556",MIN,1,"0,0303030303",Pat Elflein\ElflPa00,C,12,"0,8571428571",23,"0,5000000000",8,"4,0000000000",2,Ohio St.,27,"0,1719745223",Big10,6,"0,4615384615","0,5082872928","161,8174011000","0,3030664090"
2017,3,71,6,"0,5555555556",LAC,33,"1,0000000000",Dan Feeney\FeenDa00,G,9,"0,6428571429",23,"0,5000000000",5,"2,5000000000",1,Indiana,148,"0,9426751592",Big10,6,"0,4615384615","0,4917127072","175,0350458000","0,4471817362"
2017,3,72,6,"0,5555555556",TEN,12,"0,3636363636",Taywan Taylor\TaylTa00,WR,2,"0,1428571429",22,"0,3333333333",2,"1,0000000000",1,Western Kentucky,135,"0,8598726115",Div1,9,"0,6923076923","0,4806629834","194,5086259000","0,6595071112"
2017,3,73,6,"0,5555555556",CIN,17,"0,5151515152",Jordan Willis\WillJo09,OLB,5,"0,3571428571",22,"0,3333333333",2,"1,0000000000",1,Kansas St.,92,"0,5859872611",Big12,4,"0,3076923077","0,5055248619","212,4581852000","0,8552157015"
2017,3,75,6,"0,5555555556",ATL,29,"0,8787878788",Duke Riley\RileDu00,LB,5,"0,3571428571",23,"0,5000000000",3,"1,5000000000",1,LSU,2,"0,0127388535",SEC,1,"0,0769230769","0,4116022099","196,1077993000","0,6769433037"
2017,3,76,6,"0,5555555556",NOR,31,"0,9393939394",Alex Anzalone\AnzaAl00,LB,5,"0,3571428571",22,"0,3333333333",2,"1,0000000000",1,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,4944751381","186,1697185000","0,5685858922"
2017,3,77,6,"0,5555555556",CAR,3,"0,0909090909",Daeshon Hall\HallDa01,DE,1,"0,0714285714",22,"0,3333333333",0,"0,0000000000",0,Texas A&M,70,"0,4458598726",SEC,1,"0,0769230769","0,4779005525","202,4914928000","0,7465463305"
2017,3,78,6,"0,5555555556",BAL,24,"0,7272727273",Tim Williams\WillTi00,OLB,5,"0,3571428571",23,"0,5000000000",1,"0,5000000000",0,Alabama,80,"0,5095541401",SEC,1,"0,0769230769","0,5497237569","189,2238725000","0,6018861067"
2017,3,80,6,"0,5555555556",IND,0,"0,0000000000",Tarell Basham\BashTa00,DE,1,"0,0714285714",23,"0,5000000000",1,"0,5000000000",0,Ohio,100,"0,6369426752",MAC,12,"0,9230769231","0,4585635359","194,1078609000","0,6551374689"
2017,3,81,6,"0,5555555556",WAS,26,"0,7878787879",Fabian Moreau\MoreFa00,CB,6,"0,4285714286",23,"0,5000000000",1,"0,5000000000",0,UCLA,81,"0,5159235669",PAC12,0,"0,0000000000","0,4834254144","208,1272226000","0,8079941196"
2017,3,82,6,"0,5555555556",DEN,21,"0,6363636364",Carlos Henderson\HendCa01,WR,2,"0,1428571429",22,"0,3333333333",0,"0,0000000000",0,Louisiana Tech,93,"0,5923566879",CUSA,11,"0,8461538462","0,4254143646","189,9192667000","0,6094681657"
2017,3,84,6,"0,5555555556",TAM,19,"0,5757575758",Chris Godwin\GodwCh00,WR,2,"0,1428571429",21,"0,1666666667",4,"2,0000000000",1,Penn St.,61,"0,3885350318",Big10,6,"0,4615384615","0,4751381215","198,5058713000","0,7030900900"
2017,3,85,6,"0,5555555556",NWE,13,"0,3939393939",Antonio Garcia\GarcAn00,T,10,"0,7142857143",23,"0,5000000000",0,"0,0000000000",0,Troy,65,"0,4140127389",SB,8,"0,6153846154","0,4806629834","175,9648204000","0,4573193041"
2017,3,87,6,"0,5555555556",NYG,20,"0,6060606061",Davis Webb\WebbDa00,QB,0,"0,0000000000",22,"0,3333333333",0,"0,0000000000",0,California,19,"0,1210191083",PAC12,0,"0,0000000000","0,4033149171","185,2942791000","0,5590407548"
2017,3,88,6,"0,5555555556",OAK,30,"0,9090909091",Eddie Vanderdoes\VandEd00,DT,4,"0,2857142857",22,"0,3333333333",5,"2,5000000000",1,UCLA,81,"0,5159235669",PAC12,0,"0,0000000000","0,4475138122","192,7392690000","0,6402153649"
2017,3,90,6,"0,5555555556",SEA,8,"0,2424242424",Shaquill Griffin\GrifSh00,DB,6,"0,4285714286",22,"0,3333333333",4,"2,0000000000",1,Central Florida,34,"0,2165605096",AA,3,"0,2307692308","0,4502762431","199,8717689000","0,7179828174"
2017,3,93,6,"0,5555555556",GNB,18,"0,5454545455",Montravius Adams\AdamMo00,DT,4,"0,2857142857",22,"0,3333333333",0,"0,0000000000",0,Auburn,56,"0,3566878981",SEC,1,"0,0769230769","0,4613259669","181,6444064000","0,5192452685"
2017,3,94,6,"0,5555555556",PIT,15,"0,4545454545",Cameron Sutton\SuttCa00,CB,6,"0,4285714286",22,"0,3333333333",1,"0,5000000000",0,Tennessee,58,"0,3694267516",SEC,1,"0,0769230769","0,4530386740","174,6263012000","0,4427250903"
2017,3,95,6,"0,5555555556",SEA,8,"0,2424242424",Delano Hill\HillDe02,S,8,"0,5714285714",21,"0,1666666667",1,"0,5000000000",0,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,3922651934","182,9336547000","0,5333022692"
2017,3,96,6,"0,5555555556",DET,14,"0,4242424242",Kenny Golladay\GollKe00,WR,2,"0,1428571429",23,"0,5000000000",4,"2,0000000000",1,Northern Illinois,78,"0,4968152866",MAC,12,"0,9230769231","0,4226519337","190,9502862000","0,6207096324"
2017,3,97,6,"0,5555555556",MIA,27,"0,8181818182",Cordrea Tankersley\TankCo00,CB,6,"0,4285714286",23,"0,5000000000",3,"1,5000000000",1,Clemson,20,"0,1273885350",ACC,2,"0,1538461538","0,4696132597","175,1415629000","0,4483431191"
2017,3,99,6,"0,5555555556",PHI,6,"0,1818181818",Rasul Douglas\DougRa00,CB,6,"0,4285714286",22,"0,3333333333",3,"1,5000000000",1,West Virginia,7,"0,0445859873",Big12,4,"0,3076923077","0,4972375691","182,0313211000","0,5234638974"
2017,3,100,6,"0,5555555556",TEN,12,"0,3636363636",Jonnu Smith\SmitJo01,TE,11,"0,7857142857",22,"0,3333333333",1,"0,5000000000",0,Florida International,151,"0,9617834395",CUSA,11,"0,8461538462","0,4337016575","208,2582249000","0,8094224708"
2017,3,102,6,"0,5555555556",SEA,8,"0,2424242424",Nazair Jones\JoneNa00,DT,4,"0,2857142857",22,"0,3333333333",2,"1,0000000000",1,North Carolina,8,"0,0509554140",ACC,2,"0,1538461538","0,4171270718","168,7889928000","0,3790794387"
2017,3,103,6,"0,5555555556",NOR,31,"0,9393939394",Trey Hendrickson\HendTr00,OLB,5,"0,3571428571",22,"0,3333333333",1,"0,5000000000",0,Florida Atlantic,68,"0,4331210191",CUSA,11,"0,8461538462","0,4337016575","204,5672912000","0,7691792861"
2017,4,108,7,"0,6666666667",GNB,18,"0,5454545455",Vince Biegel\BiegVi00,LB,5,"0,3571428571",24,"0,6666666667",1,"0,5000000000",0,Wisconsin,14,"0,0891719745",Big10,6,"0,4615384615","0,3508287293","193,0284038000","0,6433678748"
2017,4,109,7,"0,6666666667",MIN,1,"0,0303030303",Jaleel Johnson\JohnJa09,DT,4,"0,2857142857",23,"0,5000000000",0,"0,0000000000",0,Iowa,12,"0,0764331210",Big10,6,"0,4615384615","0,4447513812","175,0955665000","0,4478416087"
2017,4,111,7,"0,6666666667",SEA,8,"0,2424242424",Tedric Thompson\ThomTe00,S,8,"0,5714285714",22,"0,3333333333",1,"0,5000000000",0,Colorado,63,"0,4012738854",PAC12,0,"0,0000000000","0,4558011050","174,6796563000","0,4433068345"
2017,4,114,7,"0,6666666667",WAS,26,"0,7878787879",Samaje Perine\PeriSa00,RB,3,"0,2142857143",21,"0,1666666667",5,"2,5000000000",1,Oklahoma,38,"0,2420382166",Big12,4,"0,3076923077","0,4613259669","186,8204008000","0,5756804461"
2017,4,115,7,"0,6666666667",ARI,28,"0,8484848485",Dorian Johnson\JohnDo03,G,9,"0,6428571429",22,"0,3333333333",0,"0,0000000000",0,Pittsburgh,110,"0,7006369427",ACC,2,"0,1538461538","0,4889502762","171,2221317000","0,4056085683"
2017,4,116,7,"0,6666666667",CIN,17,"0,5151515152",Carl Lawson\LawsCa00,OLB,5,"0,3571428571",22,"0,3333333333",2,"1,0000000000",1,Auburn,56,"0,3566878981",SEC,1,"0,0769230769","0,4585635359","197,3214819000","0,6901763925"
2017,4,117,7,"0,6666666667",LAR,32,"0,9696969697",Josh Reynolds\ReynJo00,WR,2,"0,1428571429",22,"0,3333333333",1,"0,5000000000",0,Texas A&M,70,"0,4458598726",SEC,1,"0,0769230769","0,4392265193","189,6559353000","0,6065969968"
2017,4,120,7,"0,6666666667",MIN,1,"0,0303030303",Ben Gedeon\GedeBe00,ILB,5,"0,3571428571",22,"0,3333333333",8,"4,0000000000",2,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,3232044199","197,9230544000","0,6967354898"
2017,4,121,7,"0,6666666667",SFO,25,"0,7575757576",Joe Williams\WillJo12,RB,3,"0,2142857143",24,"0,6666666667",0,"0,0000000000",0,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,3839779006","191,7322722000","0,6292358238"
2017,4,122,7,"0,6666666667",BAL,24,"0,7272727273",Nico Siragusa\SiraNi00,G,9,"0,6428571429",23,"0,5000000000",0,"0,0000000000",0,San Diego St.,71,"0,4522292994",MW,5,"0,3846153846","0,4226519337","192,5144073000","0,6377636408"
2017,4,126,7,"0,6666666667",CLE,22,"0,6666666667",Howard Wilson\WilsHo00,CB,6,"0,4285714286",21,"0,1666666667",0,"0,0000000000",0,Houston,150,"0,9554140127",AA,3,"0,2307692308","0,4060773481","181,8970677000","0,5220000986"
2017,4,127,7,"0,6666666667",DET,14,"0,4242424242",Michael Roberts\RobeMi01,TE,11,"0,7857142857",23,"0,5000000000",0,"0,0000000000",0,Toledo,152,"0,9681528662",MAC,12,"0,9230769231","0,3977900552","182,6988856000","0,5307425222"
2017,4,128,7,"0,6666666667",CIN,17,"0,5151515152",Josh Malone\MaloJo00,WR,2,"0,1428571429",21,"0,1666666667",1,"0,5000000000",0,Tennessee,58,"0,3694267516",SEC,1,"0,0769230769","0,3425414365","180,3169121000","0,5047712620"
2017,4,129,7,"0,6666666667",OAK,30,"0,9090909091",David Sharpe\SharDa02,T,10,"0,7142857143",21,"0,1666666667",1,"0,5000000000",0,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,4613259669","166,0689243000","0,3494218431"
2017,4,133,7,"0,6666666667",DAL,2,"0,0606060606",Ryan Switzer\SwitRy00,WR,2,"0,1428571429",22,"0,3333333333",1,"0,5000000000",0,North Carolina,8,"0,0509554140",ACC,2,"0,1538461538","0,3563535912","175,0600147000","0,4474539785"
2017,4,134,7,"0,6666666667",GNB,18,"0,5454545455",Jamaal Williams\WillJa06,RB,3,"0,2142857143",22,"0,3333333333",7,"3,5000000000",2,BYU,113,"0,7197452229",IND,7,"0,5384615385","0,3618784530","176,1480996000","0,4593176436"
2017,4,135,7,"0,6666666667",PIT,15,"0,4545454545",Joshua Dobbs\DobbJo00,QB,0,"0,0000000000",22,"0,3333333333",0,"0,0000000000",0,Tennessee,58,"0,3694267516",SEC,1,"0,0769230769","0,3812154696","185,9851957000","0,5665739934"
2017,4,136,7,"0,6666666667",ATL,29,"0,8787878788",Sean Harlow\HarlSe00,G,9,"0,6428571429",22,"0,3333333333",0,"0,0000000000",0,Oregon St.,85,"0,5414012739",PAC12,0,"0,0000000000","0,3121546961","175,9157180000","0,4567839282"
2017,4,137,7,"0,6666666667",IND,0,"0,0000000000",Zach Banner\BannZa00,T,10,"0,7142857143",23,"0,5000000000",0,"0,0000000000",0,USC,1,"0,0063694268",PAC12,0,"0,0000000000","0,4558011050","156,8449051000","0,2488500260"
2017,4,138,7,"0,6666666667",CIN,17,"0,5151515152",Ryan Glasgow\GlasRy00,DT,4,"0,2857142857",23,"0,5000000000",2,"1,0000000000",1,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,4005524862","180,1877605000","0,5033630894"
2017,4,139,7,"0,6666666667",KAN,5,"0,1515151515",Jehu Chesson\ChesJe00,WR,2,"0,1428571429",23,"0,5000000000",0,"0,0000000000",0,Michigan,41,"0,2611464968",Big10,6,"0,4615384615","0,4116022099","197,1767361000","0,6885981924"
2017,4,140,7,"0,6666666667",NYG,20,"0,6060606061",Wayne Gallman\GallWa00,RB,3,"0,2142857143",22,"0,3333333333",4,"2,0000000000",1,Clemson,20,"0,1273885350",ACC,2,"0,1538461538","0,3950276243","179,2069124000","0,4926686542"
2017,4,141,7,"0,6666666667",NYJ,9,"0,2727272727",Chad Hansen\HansCh00,WR,2,"0,1428571429",22,"0,3333333333",1,"0,5000000000",0,California,19,"0,1210191083",PAC12,0,"0,0000000000","0,4613259669","184,1586249000","0,5466584294"
2017,5,148,8,"0,7777777778",JAX,23,"0,6969696970",Blair Brown\BrowBl00,LB,5,"0,3571428571",23,"0,5000000000",2,"1,0000000000",1,Ohio,100,"0,6369426752",MAC,12,"0,9230769231","0,4116022099","203,6118692000","0,7587620781"
2017,5,150,8,"0,7777777778",NYJ,9,"0,2727272727",Jordan Leggett\LeggJo00,TE,11,"0,7857142857",22,"0,3333333333",0,"0,0000000000",0,Clemson,20,"0,1273885350",ACC,2,"0,1538461538","0,4143646409","188,6449789000","0,5955742832"
2017,5,151,8,"0,7777777778",LAC,33,"1,0000000000",Desmond King\KingDe01,S,8,"0,5714285714",22,"0,3333333333",3,"1,5000000000",1,Iowa,12,"0,0764331210",Big10,6,"0,4615384615","0,4668508287","178,9849320000","0,4902483457"
2017,5,156,8,"0,7777777778",ATL,29,"0,8787878788",Brian Hill\HillBr02,RB,3,"0,2142857143",21,"0,1666666667",1,"0,5000000000",0,Wyoming,123,"0,7834394904",MW,5,"0,3846153846","0,3977900552","189,7237939000","0,6073368763"
2017,5,157,8,"0,7777777778",ARI,28,"0,8484848485",Will Holden\HoldWi00,T,10,"0,7142857143",23,"0,5000000000",2,"1,0000000000",1,Vanderbilt,32,"0,2038216561",SEC,1,"0,0769230769","0,4198895028","177,8881003000","0,4782893119"
2017,5,162,8,"0,7777777778",TAM,19,"0,5757575758",Jeremy McNichols\McNiJe00,RB,3,"0,2142857143",21,"0,1666666667",0,"0,0000000000",0,Boise St.,9,"0,0573248408",MW,5,"0,3846153846","0,4447513812","191,8394337000","0,6304042328"
2017,5,164,8,"0,7777777778",MIA,27,"0,8181818182",Isaac Asiata\AsiaIs00,G,9,"0,6428571429",24,"0,6666666667",0,"0,0000000000",0,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,4143646409","173,5953010000","0,4314838341"
2017,5,166,8,"0,7777777778",PHI,6,"0,1818181818",Shelton Gibson\GibsSh00,WR,2,"0,1428571429",22,"0,3333333333",0,"0,0000000000",0,West Virginia,7,"0,0445859873",Big12,4,"0,3076923077","0,4281767956","174,4050595000","0,4403128361"
2017,5,170,8,"0,7777777778",MIN,1,"0,0303030303",Rodney Adams\AdamRo01,WR,2,"0,1428571429",22,"0,3333333333",0,"0,0000000000",0,South Florida,153,"0,9745222930",SB,8,"0,6153846154","0,3867403315","173,7183480000","0,4328254467"
2017,5,171,8,"0,7777777778",BUF,4,"0,1212121212",Nathan Peterman\PeteNa00,QB,0,"0,0000000000",23,"0,5000000000",1,"0,5000000000",0,Pittsburgh,110,"0,7006369427",ACC,2,"0,1538461538","0,4779005525","172,6884162000","0,4215958395"
2017,5,172,8,"0,7777777778",DEN,21,"0,6363636364",Isaiah McKenzie\McKeIs00,WR,2,"0,1428571429",22,"0,3333333333",0,"0,0000000000",0,Georgia,23,"0,1464968153",SEC,1,"0,0769230769","0,3204419890","182,8017969000","0,5318645902"
2017,5,173,8,"0,7777777778",PIT,15,"0,4545454545",Brian Allen\AlleBr01,DB,6,"0,4285714286",23,"0,5000000000",1,"0,5000000000",0,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,3093922652","184,6601611000","0,5521268056"
2017,5,177,8,"0,7777777778",SFO,25,"0,7575757576",Trent Taylor\TaylTr02,WR,2,"0,1428571429",23,"0,5000000000",3,"1,5000000000",1,Louisiana Tech,93,"0,5923566879",CUSA,11,"0,8461538462","0,0000000000","175,8612712000","0,4561902810"
2017,5,180,8,"0,7777777778",MIN,1,"0,0303030303",Danny Isidora\IsidDa00,G,9,"0,6428571429",23,"0,5000000000",1,"0,5000000000",0,Miami (FL),37,"0,2356687898",ACC,2,"0,1538461538","0,3563535912","166,9273364000","0,3587813276"
2017,5,182,8,"0,7777777778",GNB,18,"0,5454545455",Aaron Jones\JoneAa00,RB,3,"0,2142857143",22,"0,3333333333",3,"1,5000000000",1,Texas-El Paso,154,"0,9808917197",CUSA,11,"0,8461538462","0,2955801105","196,9596068000","0,6862307766"
2017,6,185,9,"0,8888888889",CLE,22,"0,6666666667",Caleb Brantley\BranCa00,DT,4,"0,2857142857",23,"0,5000000000",2,"1,0000000000",1,Florida,51,"0,3248407643",SEC,1,"0,0769230769","0,5828729282","178,5238873000","0,4852214585"
2017,6,186,9,"0,8888888889",BAL,24,"0,7272727273",Chuck Clark\ClarCh00,DB,6,"0,4285714286",22,"0,3333333333",1,"0,5000000000",0,Virginia Tech,16,"0,1019108280",ACC,2,"0,1538461538","0,3370165746","189,7425656000","0,6075415489"
2017,6,188,9,"0,8888888889",NYJ,9,"0,2727272727",Elijah McGuire\McGuEl00,RB,3,"0,2142857143",23,"0,5000000000",3,"1,5000000000",1,Louisiana,155,"0,9872611465",SB,8,"0,6153846154","0,2955801105","182,0184374000","0,5233234232"
2017,6,189,9,"0,8888888889",LAR,32,"0,9696969697",Tanzel Smart\SmarTa00,DT,4,"0,2857142857",22,"0,3333333333",3,"1,5000000000",1,Tulane,127,"0,8089171975",AA,3,"0,2307692308","0,4060773481","175,7838304000","0,4553459243"
2017,6,190,9,"0,8888888889",LAC,33,"1,0000000000",Sam Tevi\TeviSa00,T,10,"0,7142857143",22,"0,3333333333",2,"1,0000000000",1,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,0248618785","175,2664506000","0,4497048013"
2017,6,191,9,"0,8888888889",DAL,2,"0,0606060606",Xavier Woods\WoodXa00,S,8,"0,5714285714",22,"0,3333333333",3,"1,5000000000",1,Louisiana Tech,93,"0,5923566879",CUSA,11,"0,8461538462","0,3259668508","185,8854571000","0,5654865182"
2017,6,194,9,"0,8888888889",MIA,27,"0,8181818182",Vincent Taylor\TaylVi00,DT,4,"0,2857142857",23,"0,5000000000",1,"0,5000000000",0,Oklahoma St.,109,"0,6942675159",Big12,4,"0,3076923077","0,3701657459","182,7487958000","0,5312867058"
2017,6,196,9,"0,8888888889",NOR,31,"0,9393939394",Al-Quadin Muhammad\MuhaAl00,DE,1,"0,0714285714",22,"0,3333333333",0,"0,0000000000",0,Miami (FL),37,"0,2356687898",ACC,2,"0,1538461538","0,2651933702","182,6868402000","0,5306111882"
2017,6,199,9,"0,8888888889",WAS,26,"0,7878787879",Chase Roullier\RoulCh00,C,12,"0,8571428571",24,"0,6666666667",4,"2,0000000000",1,Wyoming,123,"0,7834394904",MW,5,"0,3846153846","0,3895027624","169,5273350000","0,3871297707"
2017,6,200,9,"0,8888888889",NYG,20,"0,6060606061",Adam Bisnowaty\BisnAd00,T,10,"0,7142857143",23,"0,5000000000",0,"0,0000000000",0,Pittsburgh,110,"0,7006369427",ACC,2,"0,1538461538","0,3977900552","163,4343816000","0,3206967569"
2017,6,201,9,"0,8888888889",MIN,1,"0,0303030303",Bucky Hodges\HodgBu00,TE,11,"0,7857142857",22,"0,3333333333",0,"0,0000000000",0,Virginia Tech,16,"0,1019108280",ACC,2,"0,1538461538","0,4723756906","211,9537884000","0,8497161355"
2017,6,202,9,"0,8888888889",SFO,25,"0,7575757576",Pita Taumoepenu\TaumPi00,OLB,5,"0,3571428571",23,"0,5000000000",0,"0,0000000000",0,Utah,46,"0,2929936306",PAC12,0,"0,0000000000","0,0248618785","181,5653184000","0,5183829520"
